#id coord_ra coord_dec flags_negative base_SdssCentroid_flag base_PixelFlags_flag_edge base_PixelFlags_flag_interpolated base_PixelFlags_flag_interpolatedCenter base_PixelFlags_flag_saturated base_PixelFlags_flag_saturatedCenter base_SdssCentroid_x base_SdssCentroid_y base_SdssCentroid_xErr base_SdssCentroid_yErr base_SdssShape_xx base_SdssShape_xy base_SdssShape_yy base_SdssShape_xxErr base_SdssShape_xyErr base_SdssShape_yyErr base_SdssShape_flag base_GaussianFlux_instFlux base_GaussianFlux_instFluxErr base_PsfFlux_instFlux base_PsfFlux_instFluxErr base_CircularApertureFlux_6_0_instFlux base_CircularApertureFlux_6_0_instFluxErr base_ClassificationExtendedness_value
281336484148019641 351.685507846 0.136545619258 - False False False False False False 1322.4709401 1070.49902188 0.056668292731 0.0611717663705 1.26487395278 -0.0385951124157 1.56352097959 0.0988666564226 0.122209876776 0.0777546837926 False 1280.78538955 35.3943507735 1226.16832134 33.1036623557 1237.1418457 59.8767547607 0
281336484148019642 351.685583286 0.212332294612 - False False False False False False 2011.3002738 1071.06599428 0.110815919936 0.0964860543609 2.87293321309 0.0634481845943 2.08886817733 0.330774098635 0.240501061082 0.199505493045 False 1094.03110228 44.5338879193 764.567187211 30.9518159671 1038.17163086 59.6373062134 1
281336484148019643 351.68618141 0.0231810470364 - False False False False False False 291.812614583 1076.80788591 0.290162265301 0.464389324188 nan nan nan nan nan nan True nan nan 139.955520528 26.6116635456 66.4256362915 57.9662322998 nan
281336484148019644 351.686478093 0.172955980396 - False False False False False False 1653.47140265 1079.2663241 0.0416307486594 0.0498958639801 1.06779049055 -0.0223559672565 1.48645788965 0.0774259194732 0.107783660293 0.064606025815 False 1415.04586924 36.2765391817 1436.92891172 34.5637121108 1380.44433594 60.1564674377 0
281336484148019645 351.687099309 0.0948718075369 - False False False False False False 943.553666103 1085.03039975 0.00422497373074 0.004626986105 1.19594617285 -0.0296576824334 1.35560527508 0.0102958111092 0.011670303531 0.00775307789445 False 53313.1405386 157.652087502 53535.7601263 137.356049334 52378.1835938 119.668334961 0
281336484148019646 351.686657177 0.148804446993 - False False False False False False 1433.92264476 1080.93090398 0.130968376994 0.230030536652 0.503637066192 -0.163892044958 2.09111251505 0.0086412653327 0.0358787290752 0.0126084303483 False 284.21664604 24.1627337178 300.639230742 28.2944011699 222.551452637 58.1975898743 0
281336484148019647 351.68699856 0.152778371026 - False False False False False False 1470.05001414 1084.02892595 0.009721217677 0.010596496053 1.23547413276 -0.0161984544016 1.39474684275 0.0249365437776 0.0281512718648 0.018736358732 False 11740.8686633 83.7833734394 11710.6710933 68.8789999935 11363.9726562 75.693901062 0
281336484148019648 351.687116857 -0.00583639162345 - False False False False False False 28.1405589467 1085.37546955 0.129519373178 0.190937533975 2.0741519399 0.517840383899 4.17440883157 0.383357048035 0.771538972855 0.390471100807 False 695.008850302 45.415931636 426.942751824 28.0567686973 650.549072266 58.9788627625 1
281336484148019649 351.68705514 0.0534243094127 - False False False False False False 566.715639802 1084.69576276 0.761698186398 0.985073268414 4.36233332971 1.38488098528 7.95148823382 1.28417575359 2.34074473381 1.25939059258 False 550.574077741 56.1972450017 185.713011141 26.6723217176 427.919372559 58.5090789795 1
281336484148019650 351.687546008 0.103552129357 - False False True True False False 1022.47992169 1089.078768 0.163398146629 0.162919208407 5.95093840475 0.0726553247513 6.17240329883 0.334419041872 0.346864521503 0.240847229958 False 3628.70256303 72.0961347264 1350.02938964 32.3144346626 2899.69970703 62.7454566956 1
281336484148019651 351.687415811 0.210699810603 - False False False False False False 1996.46757091 1087.73042574 0.423355489969 0.694641232491 2.83424892897 0.298473482643 3.89920026533 1.10805308819 1.52439701557 0.922694146633 False 324.25559031 43.9762258707 199.072939505 27.939403928 307.865692139 58.2880783081 1
281336484148019652 351.687879947 0.128882926264 - False False False False False False 1252.79932033 1092.0776682 0.282616883516 0.238295987248 3.33372634375 0.66917788313 1.72501871872 0.977804005146 0.505959391594 0.516358792782 False 361.710899874 37.846678246 263.476261063 27.7522920009 393.733001709 58.4639663696 1
281336484148019653 351.6877269 0.213134291829 - False False False False False False 2018.58461088 1090.55460033 0.411245852709 0.43069422245 2.22519369772 0.47868886144 1.43529785919 0.863645672798 0.557070016861 0.507754325867 False 234.940043024 32.2388734083 189.262795716 27.8696250803 71.8978729248 57.8444252014 1
281336484148019654 351.688253775 0.127414985788 - False False False False False False 1239.45217154 1095.47870745 0.393591940403 0.308556646109 9.95528299814 1.27170254106 5.55951836674 1.02179574966 0.570620834827 0.547765851021 False 1946.71295762 70.6427112163 642.091038764 29.2940296814 1458.68737793 60.2643127441 1
281336484148019655 351.68929113 0.151303453751 - False False False False False False 1456.63954812 1104.87545357 0.258324742317 0.576795458794 3.36559931428 4.67075240242 12.8105014956 0.61512953043 2.34137153625 1.04139399529 False 841.228695019 54.6725430665 340.476976488 28.2542319987 644.131652832 58.8917655945 1
281336484148019656 351.689591684 0.0105587099933 - False False False False False False 177.102363902 1107.84052015 0.00797951593995 0.00888177286834 1.1274167512 -0.0287887656094 1.34662609573 0.0196829196066 0.0235099699348 0.0152150820941 False 15053.846461 79.9996586128 15175.4480178 76.610153986 14977.5771484 80.5541687012 0
281336484148019657 351.689339711 0.211281701048 - False False False False False False 2001.75257987 1105.22175277 0.189716532826 0.227309554815 1.45457767617 -0.225094898715 2.3140875861 0.426193892956 0.678031861782 0.382964015007 False 337.59176474 33.7723454907 284.775511531 28.5537171011 335.986602783 58.3646507263 1
281336484148019658 351.689676391 0.129400763939 - False False False False False False 1257.50615472 1108.41041492 1.00101351738 1.58467876911 9.59436607307 -3.14380765255 14.2985550138 2.11705803871 3.15506744385 1.89217889309 False 1038.73923224 81.8017207292 235.945795637 27.3054465881 656.599182129 58.8269119263 1
281336484148019659 351.68990093 0.166673092147 - False False False False False False 1596.35859483 1110.39681413 0.459382176399 0.952192783356 3.51136809859 -1.51016592449 6.04170648514 1.42939174175 2.45943045616 1.39524352551 False 354.581741908 51.0324351521 166.094033727 27.3282107319 297.68359375 58.2416915894 1
281336484148019660 351.690117953 0.196151955186 - False False False False False False 1864.28144284 1112.32341217 0.201006531715 0.492988109589 1.40340005104 0.108624994316 6.85406386425 0.296231716871 1.44676578045 0.463197410107 False 604.63326546 45.1229155442 350.252369308 28.665469588 549.525817871 58.7261657715 1
281336484148019661 351.690309426 -0.00526619272615 - False False False False False False 33.3181329734 1114.40139716 0.0451779812574 0.0516088977456 1.02157739505 -0.0464318347561 1.25001096576 0.0855041816831 0.104623660445 0.0669360309839 False 1153.38255087 34.1306428509 1209.83898582 32.7758557446 1172.99694824 59.8825302124 0
281336484148019662 351.691541773 0.0221978490196 - False False False False False False 282.872694927 1125.54696878 0.00176046520937 0.00194252131041 1.17398826232 -0.0264772654938 1.33604324621 0.00425550108775 0.00484292209148 0.00321078440174 False 291504.931012 301.563193866 291814.91591 316.108831452 286164.3125 251.710113525 0
281336484148019663 351.690787843 0.17058663307 - False False False False False False 1631.93149425 1118.45477136 0.323515474796 0.68297290802 4.1004162639 4.37149819181 14.9198105689 0.823137938976 2.99507665634 1.27190136909 False 889.407796072 62.5483882371 294.067592107 27.9843330628 649.43371582 58.9073677063 1
281336484148019664 351.690701018 0.10240018166 - False False False False False False 1012.003171 1117.76624877 0.0392714068294 0.0399685762823 1.21089091194 -0.00819401435433 1.19533591456 0.085234247148 0.0841393321753 0.0598827414215 False 1519.60175519 34.8407701602 1569.35693127 34.9730275104 1427.89648438 60.2887153625 0
281336484148019665 351.690734136 0.148883079962 - False False False False False False 1434.63423735 1117.99902984 0.287152826786 0.472520917654 1.16509161014 0.662857803865 2.16403402868 0.548314988613 1.01843690872 0.572599053383 False 175.132930876 28.9563710375 159.972583374 27.3282563405 160.947311401 58.0060844421 1
281336484148019666 351.692912092 0.139315537676 - False False False False False False 1347.64867445 1137.81533424 0.166529685259 0.226876303554 2.18169723853 1.01330400525 3.74462389852 0.490348607302 0.841625154018 0.48195323348 False 532.172628584 40.7411600224 346.290996046 28.3086615257 426.819213867 58.5034980774 1
281336484148019667 351.692898908 0.0308682689989 - False False False False False False 361.674445048 1137.86921023 0.298944085836 0.295450091362 2.43393586206 0.750023143246 1.62973359757 0.976136267185 0.653608858585 0.603527605534 False 236.855829693 32.4596973236 187.305327167 26.9413478 157.788604736 58.0772132874 1
281336484148019668 351.693825538 0.159591101189 - False False False False False False 1531.97786282 1146.09054662 0.223378285766 0.355365514755 2.46413180041 -1.43982505514 5.51218964005 0.444371461868 0.99404579401 0.504551708698 False 741.036932415 45.6176013692 408.410581189 28.7179525527 607.061462402 58.8776855469 1
281336484148019669 351.693660285 0.206614242981 - False False False False False False 1959.34327533 1144.51309268 0.457498073578 0.44586122036 3.63662185389 -0.0870724580883 1.7866024613 1.53145766258 0.752375721931 0.759465694427 False 261.02909384 38.7403243626 178.06177321 27.8476297438 231.485626221 58.1244277954 1
281336484148019670 351.694020014 0.208340904584 - False False False False False False 1975.03078213 1147.78080953 0.33244368434 0.520540058613 1.15763656329 0.707620522797 3.75884478157 0.377661168575 1.22626554966 0.508136153221 False 305.140706044 34.1253324476 239.23688479 28.2707951986 331.346862793 58.3715438843 1
281336484148019671 351.695398703 0.118320018415 - False False False False False False 1156.75159895 1160.45463096 0.358860075474 0.223654553294 5.70031382607 0.723515703038 2.33133363938 0.871081709862 0.356257945299 0.401592969894 False 893.539398963 48.0022075948 479.332606754 28.7659994598 768.266235352 59.0896453857 1
281336484148019672 351.695510769 0.0863224974171 - False False False False False False 865.8123792 1161.52161677 0.175715997815 0.288152694702 1.85171014852 -0.224478894331 4.88144508429 0.282799124718 0.745509922504 0.325580179691 False 824.077688789 44.4967428648 497.78805397 28.7697771012 733.936279297 59.0449142456 1
281336484148019673 351.695469462 0.148019478613 - False False False False False False 1426.77915102 1161.05449849 0.826273202896 0.895141363144 4.50812182754 2.44386352266 4.51096632717 1.39569151402 1.39657223225 1.12286221981 False 416.711130093 48.1609433656 199.223679315 27.3915606345 328.384216309 58.3492698669 1
281336484148019674 351.696175309 0.161397477513 - False False False False False False 1548.39687603 1167.45225776 0.0248283781111 0.0273347031325 2.26697407323 -0.360406718212 2.42141075309 0.0713872313499 0.0762504637241 0.0527831166983 False 5849.78347969 65.128159751 4289.87767814 45.4908343145 5875.23925781 67.4675598145 1
281336484148019675 351.696536538 0.196587798801 - False False False False False False 1868.23680533 1170.68129851 0.00509898783639 0.00567674264312 1.23155999505 -0.0149063531975 1.46008625979 0.012672746554 0.0150242801756 0.00975762307644 False 39303.6225809 132.89645683 39074.4214444 119.88677303 38141.3398438 106.405067444 0
281336484148019676 351.697494581 0.0928510362403 - False False False False False False 925.171344276 1179.54864471 0.0625200718641 0.0633829683065 2.56173313778 0.143126441726 2.45052787275 0.179332539439 0.171547681093 0.124226555228 False 1986.47231497 47.8392706562 1373.3100599 33.2363108117 1931.44824219 61.1377716064 1
281336484148019677 351.698347854 0.174981448329 - False False False False False False 1671.87215699 1187.18459681 0.292305439711 1.03304409981 1.86181947155 -2.21641123511 12.5444624838 0.617402970791 4.15990304947 1.24670505524 False 447.252073513 50.404465934 204.424940257 27.9416379221 381.526184082 58.4491729736 1
281336484148019678 351.698887432 0.10350645495 - False False True True False False 1022.0554885 1192.1965303 0.153932601213 0.137661129236 9.9117639621 -9.76809511006 15.0322066391 1.54431688786 2.34211421013 1.72238874435 False 1292.17308068 71.1804533729 491.859269561 28.9604985928 837.834350586 59.2696304321 1
281336484148019679 351.698979947 0.17581445243 - False False False False False False 1679.44305502 1192.93037738 0.547610342503 0.378740698099 2.81361996687 0.495193333512 2.13730975444 0.856148779392 0.65035623312 0.53828728199 False 349.378947202 37.9442260914 241.329729644 27.9692520295 350.034973145 58.3676452637 1
281336484148019680 351.698927203 0.133049663445 - False False True True False False 1290.67494767 1192.51466694 0.404214918613 0.421447038651 1.58710439567 -0.476614208958 0.882007382 0.749634563923 0.416597187519 0.42601287365 False 151.6677991 25.4065348763 159.070543318 27.3946464268 155.04258728 57.9840431213 0
281336484148019681 351.699426529 0.113033998382 - False False False False False False 1108.68512274 1197.08393183 0.967973768711 0.730238676071 6.42171568578 -1.25170503608 3.82587530931 1.84976315498 1.10203611851 1.04127395153 False 522.398029972 53.0347026254 224.852981055 27.4104604166 444.503112793 58.5581665039 1
281336484148019682 351.700339166 0.115450995521 - False False True False False False 1130.66103064 1205.37818275 0.10536172241 0.115276761353 1.26440825495 0.0755131279411 1.4910384054 0.204178005457 0.24077449739 0.157018393278 False 555.868570426 31.4151795132 539.855547687 29.5299223892 504.483703613 58.6193008423 0
281336484148019683 351.701224627 0.0178040699464 - False False False False False False 242.934166105 1213.59363466 0.183298707008 0.244520664215 1.84427165154 -0.455499762199 2.36468678207 0.398747563362 0.511265814304 0.326775848866 False 471.98991486 35.4520133244 356.853106045 27.8822809524 410.773529053 58.5777778625 1
281336484148019684 351.701662124 0.111379002033 - False False False False False False 1093.6351609 1217.4126966 0.0879394710064 0.08640114218 1.13211809356 -0.187938761851 1.0642851235 0.159638419747 0.150073394179 0.111040040851 False 580.763892112 27.9002410958 633.188499845 30.1553479012 592.445007324 58.7545547485 0
281336484148019685 351.701939082 0.0774967766664 - False False False False False False 785.561199838 1219.98254332 0.0649110153317 0.066605783999 1.91236019141 -0.250640096733 2.22323718588 0.16694997251 0.19408968091 0.128222554922 False 1407.70881312 39.3623708112 1105.40906843 32.2143370511 1453.13720703 60.3314323425 1
281336484148019686 351.702238548 0.113105085988 - False False False False False False 1109.3292261 1222.65106363 0.456099778414 0.39720723033 8.20283791811 2.4949405548 6.45984078055 1.11687886715 0.879556536674 0.740863621235 False 1361.18245622 67.4256463948 464.655567347 28.5615065132 1055.94104004 59.5905227661 1
281336484148019687 351.702068471 0.132686200566 - False False True False False False 1287.36779053 1221.0760169 0.591990351677 0.855161190033 2.85839683648 0.268480236233 2.95402204136 1.22110104561 1.26195192337 0.881511628628 False 274.313629467 41.4315793343 166.086422205 27.3151905511 183.85736084 58.0665931702 1
281336484148019688 351.70214152 0.0603237020492 - False False False False False False 629.426991539 1221.85127501 0.589348435402 0.322459936142 0.0833333333333 0 0.0833333333333 nan nan nan True 0 6.86358175531 155.72873026 26.9463128638 164.342468262 58.0563735962 0
281336484148019689 351.702736858 0.182255763152 - False False False False False False 1737.98465092 1227.07860758 0.0371854566038 0.0408737808466 1.17156827331 -0.0225824214201 1.38282723116 0.0807532295585 0.095314770937 0.062045942992 False 1643.71018291 35.4242611345 1684.03764085 36.3179733147 1668.98730469 60.7269668579 0
281336484148019690 351.702571773 0.116614473937 - False False False False False False 1141.23817638 1225.67562588 0.728726387024 0.473649531603 3.29379507182 1.25442680891 1.2885408253 1.5042744875 0.588475942612 0.778922021389 False 190.723472285 31.5705262326 156.009684072 27.2207116441 224.731719971 58.1329307556 1
281336484148019691 351.702893487 0.153154171947 - False False False False False False 1473.45363726 1228.5471115 0.721958100796 1.0290184021 3.96925029773 0.95207718827 4.53786681874 1.15193319321 1.31695377827 0.892577171326 False 479.586749876 48.8941592858 232.473599698 27.7807358891 386.968963623 58.3880233765 1
281336484148019692 351.703670201 0.0844685550753 - False False False False False False 848.949050429 1235.71111876 0.00916021410376 0.00993496179581 1.18855889667 -0.0366292221955 1.36700495054 0.0224033463746 0.0257669053972 0.0169961992651 False 12784.4251185 63.7238322974 12856.6255287 71.3808185788 12401.4335938 77.0632247925 0
281336484148019693 351.70353379 0.210700465127 - False False False False False False 1996.46054761 1234.27718067 0.365837752819 0.585100114346 7.47936826658 1.68776626863 7.00095078231 1.80033063889 1.68517255783 1.2646958828 False 778.900126911 66.2863556144 271.934532884 28.4564751213 570.536254883 58.7429962158 1
281336484148019694 351.703883835 0.141246810748 - False False False False False False 1365.19848634 1237.56902476 0.0344114415348 0.0344388745725 1.36111927756 -0.0118160523189 1.3295059915 0.0757500082254 0.0739906430244 0.0529397018254 False 2111.48497619 40.6328169636 2077.89068467 37.5831369813 2015.65039062 61.263671875 0
281336484148019695 351.703800334 0.197546861995 - False False False False False False 1876.94592413 1236.72308666 0.0443886183202 0.0477378033102 1.13444482775 -0.108277054719 1.29716894305 0.0914142355323 0.104526638985 0.069395057857 False 1289.71517431 31.7306950814 1356.01148723 34.8756145867 1232.35119629 59.9497756958 0
281336484148019696 351.704093331 0.0888920641778 - False False False False False False 889.169086986 1239.55140939 0.229747012258 0.272747755051 4.39688208067 0.682735583094 5.57421568326 0.413474559784 0.524188816547 0.332310706377 False 1843.35509756 59.6443646824 819.743337452 30.2849187849 1547.97961426 60.4653816223 1
281336484148019697 351.703942414 0.0213063143385 - False False False False False False 274.76026178 1238.29699292 0.0656177997589 0.0662093833089 1.06435831029 0.136866469815 1.08804678036 0.127054527402 0.129882261157 0.0915670767426 False 723.760016265 28.5558459906 782.13408839 30.6883489784 642.294311523 58.9521827698 0
281336484148019698 351.704465826 0.171265597952 - False False False False False False 1638.09205779 1242.81572493 0.128817245364 0.149577051401 0.955377082761 0.234556406308 1.41193010894 0.211343154311 0.312339216471 0.185341641307 False 363.208992872 27.4903755305 388.277921048 29.2342797601 334.021911621 58.3602714539 0
281336484148019699 351.705084119 0.082596636816 - False False True True False False 831.92779859 1248.56956997 0.0585681088269 0.0535059869289 1.62466345746 -0.205004646035 1.56674259793 0.134922131896 0.130112022161 0.0944585576653 False 1335.61491331 35.3894097668 1189.02125662 32.7303325141 1229.3572998 59.936706543 1
281336484148019700 351.705085915 0.0304596420326 - False False False False False False 357.950579104 1248.6758481 0.453948110342 0.804180145264 1.22324968529 -0.662806172517 2.01763052866 0.539069354534 0.889142155647 0.531331121922 False 182.766770785 27.9195931332 162.778761858 26.8538580866 166.789321899 58.1212348938 1
281336484148019701 351.705574281 0.172339357801 - False False False False False False 1647.85121911 1252.89229123 0.0247082728893 0.0275385994464 1.20057489949 -0.0595400418655 1.43397659108 0.0559361390769 0.066810593009 0.0432713627815 False 2864.28586757 37.7271772025 2881.80401582 41.5825788237 2788.90307617 62.6294555664 0
281336484148019702 351.70541114 0.203550931172 - False False False False False False 1931.50074627 1251.35863848 0.344622522593 0.392824500799 2.78091046909 0.478147927986 2.27708324543 1.09758555889 0.898732125759 0.714860081673 False 277.784095923 38.0289315312 194.500782415 28.1259129453 298.227233887 58.2618408203 1
281336484148019703 351.70562373 -0.00279440563072 - False False False False False False 55.762032156 1253.63536673 0.163210615516 0.191029042006 1.39069541549 -0.360903073135 2.44872461307 0.349826604128 0.615971624851 0.334458559752 False 389.367119445 34.0465749052 320.330628938 27.7518988663 358.838806152 58.4867248535 1
281336484148019704 351.705432764 0.0673850615041 - False False False False False False 693.623107226 1251.76391815 0.933188796043 1.15561950207 2.9528428659 -0.419671666227 3.94023327269 1.38749325275 1.8514521122 1.14187657833 False 266.940955077 42.483103073 135.378600575 26.684265835 214.639968872 58.1491355896 1
281336484148019705 351.705974505 0.210280169483 - False False True False False False 1992.64010885 1256.46922008 0.177989408374 0.206300452352 4.15840866337 -0.109105602855 4.15501759737 0.462458848953 0.462081700563 0.32698699832 False 1431.75340624 54.5799448735 734.693227022 30.9716460159 1288.4987793 59.9802246094 1
281336484148019706 351.706214433 0.0172669931559 - False False False False False False 238.049333664 1258.96269849 0.248092532158 0.302315711975 1.60701726277 0.345840914845 2.60858228004 0.532660007477 0.864637553692 0.486671566963 False 298.543702401 35.7202733563 230.856037624 27.2571244764 268.298370361 58.3734207153 1
281336484148019707 351.706254147 0.15021158799 - False False False False False False 1446.69954191 1259.10701613 0.177726089954 0.153155639768 1.56647788575 -0.171462666188 1.14797344904 0.386125922203 0.282967478037 0.235634624958 False 343.044442476 28.7959913087 336.56094415 28.6623800665 309.035308838 58.2993965149 0
281336484148019708 351.706572567 0.0907566067345 - False False False False False False 906.120405322 1262.09007709 0.253559291363 0.231390729547 1.31240038059 0.0960382496056 0.392581141092 0.0369079150259 0.011040343903 0.0144008779898 False 142.576973644 21.1176883481 175.548971527 27.4142371926 88.6400222778 57.9772415161 0
281336484148019709 351.706793908 0.146134470696 - False False True True False False 1409.63268043 1264.02060694 0.297927677631 0.318552076817 2.46512554379 1.64982306282 4.00721023834 0.988798499107 1.60735154152 1.00679790974 False 286.129646248 40.5776250193 192.608805614 27.781148138 247.819396973 58.1985626221 1
281336484148019710 351.707287111 0.0766611466268 - False False False False False False 777.959228595 1268.60885399 0.354260623455 0.369279384613 2.04682929189 -0.0770618464432 2.76945826466 0.709899544716 0.960528194904 0.584205806255 False 308.227308613 37.0934674607 215.694790112 27.3486842938 262.648864746 58.2264709473 1
281336484148019711 351.707195937 0.128227579435 - False False False False False False 1246.82521151 1267.7021176 0.283286392689 0.386335879564 1.41897904592 -0.411229524951 2.29536223766 0.526485562325 0.851651072502 0.485624521971 False 245.579026226 31.4977820728 202.632623753 27.5970671877 230.522979736 58.1564407349 1
281336484148019712 351.707620505 0.0801014390124 - False False False False False False 809.238727821 1271.63464673 0.0706101730466 0.0769907385111 1.02227711682 -0.0315923006175 1.32932170275 0.123008519411 0.159954562783 0.0992225408554 False 730.622239932 30.7350893997 764.525659301 30.7664081519 743.99798584 59.0692634583 0
281336484148019713 351.707758626 0.172284068954 - False False False False False False 1647.34690923 1272.75272385 0.0255557447672 0.0273322723806 1.23605710416 -0.0274984722502 1.34058708185 0.0552585758269 0.0599316433072 0.0407016500831 False 2860.01775291 42.6132127245 2897.12728486 41.5722727795 2700.47802734 62.442440033 0
281336484148019714 351.708037574 0.0710201441855 - False False False False False False 726.670534047 1275.44124356 0.319084733725 0.404917061329 4.0795167099 -1.59410906725 10.7740225703 0.716860949993 1.89323294163 0.847246110439 False 1033.52385584 64.577825499 395.678954694 28.1692847814 819.994750977 59.1680641174 1
281336484148019715 351.708011729 0.0483221843903 - False False False False False False 520.316511523 1275.24474714 0.194954872131 0.283822834492 1.70326511352 -0.646930164651 2.37597938929 0.503331959248 0.70212584734 0.441559761763 False 327.34772759 34.200828865 257.635032065 27.4765927257 354.214324951 58.4024963379 1
281336484148019716 351.708299532 0.0583329594428 - False False False False False False 611.323571829 1277.84409722 0.013823132962 0.0151367336512 1.20477416675 -0.0350440271644 1.34013327074 0.0328508354723 0.0365417040884 0.0245085544884 False 6483.4743469 55.1557631068 6510.35021676 53.8266833572 6408.04638672 68.4374923706 0
281336484148019717 351.708507642 0.00557091124202 - False False False False False False 131.764917378 1279.8376077 1.04686117172 0.982105731964 6.84696356684 1.61870762137 7.12323356981 2.11893701553 2.20443487167 1.56875789165 False 578.131967115 62.0586654482 178.076073917 26.7200330159 429.132141113 58.6396331787 1
281336484148019718 351.70863806 0.133868552959 - False False False False False False 1298.11250447 1280.80584727 0.038184415549 0.0435186624527 1.06985167298 0.00394206062025 1.35576087391 0.0769771635532 0.0975487008691 0.061274394393 False 1493.54378899 35.3659625525 1556.68840865 35.3803152605 1427.29882812 60.2915802002 0
281336484148019719 351.708615177 0.0629233025681 - False False False False False False 653.0558946 1280.70623267 0.521969497204 0.505826890469 2.56430430081 -0.511848174147 3.35587160008 1.27132368088 1.6637648344 1.0439299345 False 233.08038909 40.3313921552 145.929108341 26.8620310665 251.278427124 58.243106842 1
281336484148019720 351.709300097 0.0318483909005 - False False False False False False 370.569741121 1286.98907965 0.33185300231 0.41032397747 2.27977596076 -0.728421592866 2.19193358944 0.988158404827 0.950083553791 0.720596671104 False 229.409329433 35.2664631825 173.558023229 26.9856847212 230.540588379 58.2141456604 1
281336484148019721 351.709553273 0.214722996911 - True False False False False False 2033 1289 nan nan 1.0409406048 0.17530461163 2.2828459268 0.143892332911 0.315564602613 0.151648536325 False 726.702445884 35.5159387378 673.860409402 31.351458915 747.157531738 59.1590690613 nan
281336484148019722 351.709573846 0.128760127283 - False False False False False False 1251.66533663 1289.32159637 0.677757799625 0.825564205647 2.99494129525 -1.76081959306 4.16163214241 0.88290899992 1.22684955597 0.822390019894 False 417.045923503 42.5413247016 234.330589546 27.7274435017 353.455749512 58.3649940491 1
281336484148019723 351.709590842 0.184960208943 - False False False False False False 1762.55840932 1289.39163348 1.2293856144 1.10606575012 38.1672169973 16.2447087588 11.5790020923 12.9160737991 3.9184217453 6.35732936859 False 741.813872428 87.3205138561 185.330700177 27.8568550678 338.521453857 58.3010940552 1
281336484148019724 351.71031833 0.0198683151757 - False False False False False False 261.686477001 1296.2705617 0.00596390478313 0.00648917956278 1.17275911531 -0.0290283165147 1.33386209257 0.0145629812032 0.0165635123849 0.0109850820154 False 26927.0536382 106.634885081 27076.6852605 99.5263078994 26242.5976562 94.055015564 0
281336484148019725 351.710456903 0.0998803481849 - False False False False False False 989.075412624 1297.39310271 0.218716204166 0.319458574057 2.56835711089 3.1044420283 7.66610125264 0.63643103838 1.89963662624 0.948885083199 False 505.195664866 44.2599265167 281.912149365 27.9312774088 417.62890625 58.522857666 1
281336484148019726 351.710599826 0.0572775358231 - False False False False False False 601.726629689 1298.76046915 0.130538910627 0.147329807281 0.968817523716 -0.00252099659021 1.37654431467 0.219741255045 0.31221935153 0.185213118792 False 353.528478495 27.0447105315 372.652447872 28.4080167798 371.361419678 58.4535140991 0
281336484148019727 351.710614969 0.17552013676 - False False False False False False 1676.75857838 1298.71796717 0.703551471233 0.730275392532 6.21107605717 1.19645984387 4.85428382137 1.62962388992 1.27363705635 1.04261565208 False 587.789699277 56.5284866662 217.885455346 27.8086463722 476.960510254 58.6089553833 1
281336484148019728 351.710877646 0.0171285777239 - False False False False False False 236.787701555 1301.36152476 0.0375609956682 0.0397868454456 1.16962265977 -0.109424983236 1.24177224528 0.0757568031549 0.0804299563169 0.0554226897657 False 1647.11780824 34.2176790121 1688.13221957 35.3424776945 1625.30029297 60.7117843628 0
281336484148019729 351.712103423 0.0626415967895 - False False False False False False 650.491956259 1312.42229085 0.295318633318 0.337505042553 17.4008252041 11.1720331834 8.70037605452 nan nan nan True 270.292352165 55.8261159831 187.350568995 27.2204428334 295.17098999 58.2288856506 1
281336484148019730 351.716027521 0.128247585611 - True False False False False False 1247 1348 nan nan 12.964549158 3.90053984339 6.07315761041 0.888056159019 0.416004061699 0.46947914362 False 3287.24792664 79.6105194074 1042.28413084 31.5529874132 2289.83984375 61.7912635803 nan
281336484148019731 351.715894068 0.00372646579082 - True False True False False False 115 1347 nan nan 1.2949743305 0.146716549714 1.49759317761 0.219881698489 0.254285603762 0.16812697053 False 540.469927725 32.4454998908 527.819679568 29.1981808868 771.420532227 59.2890548706 nan
281336484148019732 351.715676335 0.0131908664506 - True False True False False False 201 1345 nan nan 0.910545630019 -1.29195226898 1.44417572649 nan nan nan True nan nan 154.652160669 26.9799885795 35.8749198914 57.9595069885 nan
281336484148019733 351.716147551 0.188750524768 - True False False False False False 1797 1349 nan nan 1.80191205402 -0.440261292017 3.82879501228 0.62769728899 1.33376336098 0.65601849556 False 327.490279078 40.3338891557 223.803966616 28.4542223584 342.352355957 58.4321098328 nan
281336484148019734 351.716341052 0.0351969075568 - True False False False False False 401 1351 nan nan 1.57901524657 -0.0892118251993 2.07008145157 0.727393329144 0.953609228134 0.589634597301 False 200.42081713 32.6423076987 163.399294971 27.0359439958 135.500717163 58.1278038025 nan
281336484148019735 351.716785905 0.0602780324147 - True True False False False False 629 1355 nan nan 2.32123364713 -0.326719286067 4.37465511288 0.821462333202 1.54814839363 0.801596641541 False 339.354657355 42.4597676429 198.166978142 27.1932716874 nan nan nan
281336484148019736 351.716808508 0.194582712375 - True True False False False False 1850 1355 nan nan 8.76928067778 -3.21947890699 7.81894182769 3.04440784454 2.71448135376 2.18096733093 False 536.754898365 65.8824736403 168.450928585 28.0116495585 nan nan nan
281336484148019737 351.71689412 0.0509282189356 - True True False False False False 544 1356 nan nan 1.59043940174 1.4890939383 6.95287738127 nan nan nan True 1794.85083836 43.4465916957 655.825031419 28.6971458047 nan nan nan
